id	debug	name	stackable	members	noted	dummy	weight	value	lendable	tradeable	examine
367	burntfish4	Burnt fish	no	no	-1	0	300	0	no	yes	
368	cert_burntfish4	Burnt fish	yes	no	799	0	0	0	no	yes	
369	burntfish5	Burnt fish	no	no	-1	0	300	0	no	yes	
370	cert_burntfish5	Burnt fish	yes	no	799	0	0	0	no	yes	
371	raw_swordfish	Raw swordfish	no	no	-1	0	500	0	no	yes	
372	cert_raw_swordfish	Raw swordfish	yes	no	799	0	0	0	no	yes	
373	swordfish	Swordfish	no	no	-1	0	450	0	no	yes	
374	cert_swordfish	Swordfish	yes	no	799	0	0	0	no	yes	
375	burnt_swordfish	Burnt swordfish	no	no	-1	0	400	0	no	yes	
376	cert_burnt_swordfish	Burnt swordfish	yes	no	799	0	0	0	no	yes	
377	raw_lobster	Raw lobster	no	no	-1	0	400	0	no	yes	
378	cert_raw_lobster	Raw lobster	yes	no	799	0	0	0	no	yes	
379	lobster	Lobster	no	no	-1	0	350	0	no	yes	
380	cert_lobster	Lobster	yes	no	799	0	0	0	no	yes	
381	burnt_lobster	Burnt lobster	no	no	-1	0	300	0	no	yes	
382	cert_burnt_lobster	Burnt lobster	yes	no	799	0	0	0	no	yes	
383	raw_shark	Raw shark	no	yes	-1	0	700	0	no	yes	
384	cert_raw_shark	Raw shark	yes	yes	799	0	0	0	no	yes	
385	shark	Shark	no	yes	-1	0	650	0	no	yes	
386	cert_shark	Shark	yes	yes	799	0	0	0	no	yes	
387	burnt_shark	Burnt shark	no	yes	-1	0	600	0	no	yes	
388	cert_burnt_shark	Burnt shark	yes	yes	799	0	0	0	no	yes	
389	raw_mantaray	Raw manta ray	no	yes	-1	0	450	0	no	yes	
390	cert_raw_mantaray	Raw manta ray	yes	yes	799	0	0	0	no	yes	
391	mantaray	Manta ray	no	yes	-1	0	400	0	no	yes	
392	cert_mantaray	Manta ray	yes	yes	799	0	0	0	no	yes	
393	burnt_mantaray	Burnt manta ray	no	yes	-1	0	350	0	no	yes	
394	cert_burnt_mantaray	Burnt manta ray	yes	yes	799	0	0	0	no	yes	
395	raw_seaturtle	Raw sea turtle	no	yes	-1	0	400	0	no	yes	
396	cert_raw_seaturtle	Raw sea turtle	yes	yes	799	0	0	0	no	yes	
397	seaturtle	Sea turtle	no	yes	-1	0	350	0	no	yes	
398	cert_seaturtle	Sea turtle	yes	yes	799	0	0	0	no	yes	
399	burnt_seaturtle	Burnt sea turtle	no	yes	-1	0	320	0	no	yes	
400	cert_burnt_seaturtle	Burnt sea turtle	yes	yes	799	0	0	0	no	yes	
401	seaweed	Seaweed	no	yes	-1	0	200	0	no	yes	
402	cert_seaweed	Seaweed	yes	yes	799	0	0	0	no	yes	
403	edible_seaweed	Edible seaweed	no	yes	-1	0	250	0	no	yes	
404	cert_edible_seaweed	Edible seaweed	yes	yes	799	0	0	0	no	yes	
405	casket	Casket	no	yes	-1	0	5000	0	no	yes	
406	cert_casket	Casket	yes	yes	799	0	0	0	no	yes	
407	oystershell	Oyster	no	yes	-1	0	100	0	no	yes	
408	cert_oystershell	Oyster	yes	yes	799	0	0	0	no	yes	
409	oysterempty	Empty oyster	no	yes	-1	0	80	0	no	yes	
410	cert_oysterempty	Empty oyster	yes	yes	799	0	0	0	no	yes	
411	smalloysterpearls	Oyster pearl	no	yes	-1	0	2	0	no	yes	
412	cert_smalloysterpearls	Oyster pearl	yes	yes	799	0	0	0	no	yes	
413	bigoysterpearls	Oyster pearls	no	yes	-1	0	4	0	no	yes	
414	cert_bigoysterpearls	Oyster pearls	yes	yes	799	0	0	0	no	yes	
415	ethenea	Ethanea	no	yes	-1	0	30	0	no	no	
416	liquid_honey	Liquid honey	no	yes	-1	0	30	0	no	no	
417	sulphuric_broline	Sulphuric broline	no	yes	-1	0	30	0	no	no	
418	plaguesample	Plague sample	no	yes	-1	0	50	0	no	no	
419	touch_paper	Touch paper	no	yes	-1	0	10	0	no	no	
420	distillator	Distillator	no	yes	-1	0	20	0	no	no	
421	king_lathas_amulet	Lathas' amulet	no	yes	-1	0	10	0	no	no	
422	birdfeed	Bird feed	no	yes	-1	0	50	0	no	no	
423	mournerkeytw	Key	no	yes	-1	0	10	0	no	no	
424	pigeons	Pigeon cage	no	yes	-1	0	2000	0	no	no	
425	pigeoncage	Pigeon cage	no	yes	-1	0	500	0	no	no	
426	priest_gown	Priest gown	no	no	-1	0	1814	0	no	yes	
427	cert_priest_gown	Priest gown	yes	no	799	0	0	0	no	yes	
428	priest_robe	Priest gown	no	no	-1	0	1814	0	no	yes	
429	cert_priest_robe	Priest gown	yes	no	799	0	0	0	no	yes	
430	doctor_gown	Doctors' gown	no	yes	-1	0	1814	0	no	no	
431	karamja_rum	Karamjan rum	no	no	-1	0	907	0	no	no	
432	chest_key	Chest key	no	no	-1	0	10	0	no	no	
433	piratemessage	Pirate message	no	no	-1	0	20	0	no	no	
434	clay	Clay	no	no	-1	0	1000	0	no	yes	
435	cert_clay	Clay	yes	no	799	0	0	0	no	yes	
436	copper_ore	Copper ore	no	no	-1	0	2267	0	no	yes	
437	cert_copper_ore	Copper ore	yes	no	799	0	0	0	no	yes	
438	tin_ore	Tin ore	no	no	-1	0	2267	0	no	yes	
439	cert_tin_ore	Tin ore	yes	no	799	0	0	0	no	yes	
440	iron_ore	Iron ore	no	no	-1	0	2267	0	no	yes	
441	cert_iron_ore	Iron ore	yes	no	799	0	0	0	no	yes	
442	silver_ore	Silver ore	no	no	-1	0	2267	0	no	yes	
443	cert_silver_ore	Silver ore	yes	no	799	0	0	0	no	yes	
444	gold_ore	Gold ore	no	no	-1	0	2267	0	no	yes	
445	cert_gold_ore	Gold ore	yes	no	799	0	0	0	no	yes	
446	perfect_gold_ore	'perfect' gold ore	no	yes	-1	0	2267	0	no	no	
447	mithril_ore	Mithril ore	no	no	-1	0	1814	0	no	yes	
448	cert_mithril_ore	Mithril ore	yes	no	799	0	0	0	no	yes	
449	adamantite_ore	Adamantite ore	no	no	-1	0	2721	0	no	yes	
450	cert_adamantite_ore	Adamantite ore	yes	no	799	0	0	0	no	yes	
451	runite_ore	Runite ore	no	no	-1	0	2267	0	no	yes	
452	cert_runite_ore	Runite ore	yes	no	799	0	0	0	no	yes	
453	coal	Coal	no	no	-1	0	2267	0	no	yes	
454	cert_coal	Coal	yes	no	799	0	0	0	no	yes	
455	barcrawl_card	Barcrawl card	no	yes	-1	0	150	0	no	no	
456	scorpioncageempty	Scorpion cage	no	yes	-1	0	150	0	no	no	
457	scorpioncagea	Scorpion cage	no	yes	-1	0	175	0	no	no	
458	scorpioncageab	Scorpion cage	no	yes	-1	0	200	0	no	no	
459	scorpioncageac	Scorpion cage	no	yes	-1	0	200	0	no	no	
460	scorpioncageb	Scorpion cage	no	yes	-1	0	175	0	no	no	
461	scorpioncagebc	Scorpion cage	no	yes	-1	0	200	0	no	no	
462	scorpioncagec	Scorpion cage	no	yes	-1	0	175	0	no	no	
463	scorpioncagefull	Scorpion cage	no	yes	-1	0	225	0	no	no	
464	macro_triffidfruit	Strange fruit	no	yes	-1	0	85	0	no	yes	
465	cert_macro_triffidfruit	Strange fruit	yes	yes	799	0	0	0	no	yes	
466	macro_pickaxehandle	Pickaxe handle	no	no	-1	0	453	0	no	yes	
467	cert_macro_pickaxehandle	Pickaxe handle	yes	no	799	0	0	0	no	yes	
468	macro_broken_bronze_pickaxe	Broken pickaxe	no	no	-1	0	1814	0	no	yes	
469	cert_macro_broken_bronze_pickaxe	Broken pickaxe	yes	no	799	0	0	0	no	yes	
470	macro_broken_iron_pickaxe	Broken pickaxe	no	no	-1	0	1814	0	no	yes	
471	cert_macro_broken_iron_pickaxe	Broken pickaxe	yes	no	799	0	0	0	no	yes	
472	macro_broken_steel_pickaxe	Broken pickaxe	no	no	-1	0	1814	0	no	yes	
473	cert_macro_broken_steel_pickaxe	Broken pickaxe	yes	no	799	0	0	0	no	yes	
474	macro_broken_mithril_pickaxe	Broken pickaxe	no	no	-1	0	1814	0	no	yes	
475	cert_macro_broken_mithril_pickaxe	Broken pickaxe	yes	no	799	0	0	0	no	yes	
476	macro_broken_adamant_pickaxe	Broken pickaxe	no	no	-1	0	1814	0	no	yes	
477	cert_macro_broken_adamant_pickaxe	Broken pickaxe	yes	no	799	0	0	0	no	yes	
478	macro_broken_rune_pickaxe	Broken pickaxe	no	no	-1	0	1814	0	no	yes	
479	cert_macro_broken_rune_pickaxe	Broken pickaxe	yes	no	799	0	0	0	no	yes	
480	macro_bronze_pickaxehead	Pickaxe head	no	no	-1	0	1814	0	no	yes	
481	cert_macro_bronze_pickaxehead	Pickaxe head	yes	no	799	0	0	0	no	yes	
482	macro_iron_pickaxehead	Pickaxe head	no	no	-1	0	1814	0	no	yes	
483	cert_macro_iron_pickaxehead	Pickaxe head	yes	no	799	0	0	0	no	yes	
484	macro_steel_pickaxehead	Pickaxe head	no	no	-1	0	1814	0	no	yes	
485	cert_macro_steel_pickaxehead	Pickaxe head	yes	no	799	0	0	0	no	yes	
486	macro_mithril_pickaxehead	Pickaxe head	no	no	-1	0	1814	0	no	yes	
487	cert_macro_mithril_pickaxehead	Pickaxe head	yes	no	799	0	0	0	no	yes	
488	macro_adamant_pickaxehead	Pickaxe head	no	no	-1	0	1814	0	no	yes	
489	cert_macro_adamant_pickaxehead	Pickaxe head	yes	no	799	0	0	0	no	yes	
490	macro_rune_pickaxehead	Pickaxe head	no	no	-1	0	1814	0	no	yes	
491	cert_macro_rune_pickaxehead	Pickaxe head	yes	no	799	0	0	0	no	yes	
492	macro_hatchethandle	Axe handle	no	no	-1	0	453	0	no	yes	
493	cert_macro_hatchethandle	Axe handle	yes	no	799	0	0	0	no	yes	
494	macro_broken_bronze_hatchet	Broken axe	no	no	-1	0	907	0	no	yes	
495	cert_macro_broken_bronze_hatchet	Broken axe	yes	no	799	0	0	0	no	yes	
496	macro_broken_iron_hatchet	Broken axe	no	no	-1	0	907	0	no	yes	
497	cert_macro_broken_iron_hatchet	Broken axe	yes	no	799	0	0	0	no	yes	
498	macro_broken_steel_hatchet	Broken axe	no	no	-1	0	907	0	no	yes	
499	cert_macro_broken_steel_hatchet	Broken axe	yes	no	799	0	0	0	no	yes	
500	macro_broken_black_hatchet	Broken axe	no	no	-1	0	907	0	no	yes	
501	cert_macro_broken_black_hatchet	Broken axe	yes	no	799	0	0	0	no	yes	
502	macro_broken_mithril_hatchet	Broken axe	no	no	-1	0	907	0	no	yes	
503	cert_macro_broken_mithril_hatchet	Broken axe	yes	no	799	0	0	0	no	yes	
504	macro_broken_adamant_hatchet	Broken axe	no	no	-1	0	907	0	no	yes	
505	cert_macro_broken_adamant_hatchet	Broken axe	yes	no	799	0	0	0	no	yes	
506	macro_broken_rune_hatchet	Broken axe	no	no	-1	0	907	0	no	yes	
507	cert_macro_broken_rune_hatchet	Broken axe	yes	no	799	0	0	0	no	yes	
508	macro_bronze_hatchethead	Axe head	no	no	-1	0	907	0	no	yes	
509	cert_macro_bronze_hatchethead	Axe head	yes	no	799	0	0	0	no	yes	
510	macro_iron_hatchethead	Axe head	no	no	-1	0	907	0	no	yes	
511	cert_macro_iron_hatchethead	Axe head	yes	no	799	0	0	0	no	yes	
512	macro_steel_hatchethead	Axe head	no	no	-1	0	907	0	no	yes	
513	cert_macro_steel_hatchethead	Axe head	yes	no	799	0	0	0	no	yes	
514	macro_black_hatchethead	Axe head	no	no	-1	0	907	0	no	yes	
515	cert_macro_black_hatchethead	Axe head	yes	no	799	0	0	0	no	yes	
516	macro_mithril_hatchethead	Axe head	no	no	-1	0	680	0	no	yes	
517	cert_macro_mithril_hatchethead	Axe head	yes	no	799	0	0	0	no	yes	
518	macro_adamant_hatchethead	Axe head	no	no	-1	0	1133	0	no	yes	
519	cert_macro_adamant_hatchethead	Axe head	yes	no	799	0	0	0	no	yes	
520	macro_rune_hatchethead	Axe head	no	no	-1	0	907	0	no	yes	
521	cert_macro_rune_hatchethead	Axe head	yes	no	799	0	0	0	no	yes	
522	enchanted_beef	Enchanted beef	no	yes	-1	0	500	0	no	no	
523	enchanted_rat_meat	Enchanted rat	no	yes	-1	0	200	0	no	no	
524	enchanted_bear_meat	Enchanted bear	no	yes	-1	0	500	0	no	no	
525	enchanted_chicken	Enchanted chicken	no	yes	-1	0	300	0	no	no	
526	bones	Bones	no	no	-1	0	500	0	no	yes	
527	cert_bones	Bones	yes	no	799	0	0	0	no	yes	
528	bones_burnt	Burnt bones	no	no	-1	0	500	0	no	yes	
529	cert_bones_burnt	Burnt bones	yes	no	799	0	0	0	no	yes	
530	bat_bones	Bat bones	no	yes	-1	0	300	0	no	yes	
531	cert_bat_bones	Bat bones	yes	yes	799	0	0	0	no	yes	
532	big_bones	Big bones	no	no	-1	0	800	0	no	yes	
533	cert_big_bones	Big bones	yes	no	799	0	0	0	no	yes	
534	babydragon_bones	Babydragon bones	no	yes	-1	0	800	0	no	yes	
535	cert_babydragon_bones	Babydragon bones	yes	yes	799	0	0	0	no	yes	
536	dragon_bones	Dragon bones	no	yes	-1	0	1500	0	no	yes	
537	cert_dragon_bones	Dragon bones	yes	yes	799	0	0	0	no	yes	
538	druidrobebottom	Druid's robe	no	yes	-1	0	907	0	no	yes	
539	cert_druidrobebottom	Druid's robe	yes	yes	799	0	0	0	no	yes	
540	druidrobetop	Druid's robe	no	yes	-1	0	907	0	no	yes	
541	cert_druidrobetop	Druid's robe	yes	yes	799	0	0	0	no	yes	
542	monkrobebottom	Monk's robe	no	no	-1	0	907	0	no	yes	
543	cert_monkrobebottom	Monk's robe	yes	no	799	0	0	0	no	yes	
544	monkrobetop	Monk's robe	no	no	-1	0	907	0	no	yes	
545	cert_monkrobetop	Monk's robe	yes	no	799	0	0	0	no	yes	
546	blackrobetop	Shade robe	no	no	-1	0	907	0	no	yes	
547	cert_blackrobetop	Shade robe	yes	no	799	0	0	0	no	yes	
548	blackrobebottom	Shade robe	no	no	-1	0	907	0	no	yes	
549	cert_blackrobebottom	Shade robe	yes	no	799	0	0	0	no	yes	
550	newcomer_map	Newcomer map	no	no	-1	0	510	0	no	yes	
551	cert_newcomer_map	Newcomer map	yes	no	799	0	0	0	no	yes	
552	amulet_of_ghostspeak	Ghostspeak amulet	no	no	-1	0	10	0	no	no	
553	ghostskull	Skull	no	no	-1	0	80	0	no	no	
554	firerune	Fire rune	yes	no	-1	0	2	0	no	yes	
555	waterrune	Water rune	yes	no	-1	0	2	0	no	yes	
556	airrune	Air rune	yes	no	-1	0	2	0	no	yes	
557	earthrune	Earth rune	yes	no	-1	0	2	0	no	yes	
558	mindrune	Mind rune	yes	no	-1	0	2	0	no	yes	
559	bodyrune	Body rune	yes	no	-1	0	2	0	no	yes	
560	deathrune	Death rune	yes	no	-1	0	2	0	no	yes	
561	naturerune	Nature rune	yes	no	-1	0	2	0	no	yes	
562	chaosrune	Chaos rune	yes	no	-1	0	2	0	no	yes	
563	lawrune	Law rune	yes	no	-1	0	2	0	no	yes	
564	cosmicrune	Cosmic rune	yes	no	-1	0	2	0	no	yes	
565	bloodrune	Blood rune	yes	yes	-1	0	2	0	no	yes	
566	soulrune	Soul rune	yes	yes	-1	0	2	0	no	yes	
567	stafforb	Unpowered orb	no	yes	-1	0	453	0	no	yes	
568	cert_stafforb	Unpowered orb	yes	yes	799	0	0	0	no	yes	
569	fire_orb	Fire orb	no	yes	-1	0	453	0	no	yes	
570	cert_fire_orb	Fire orb	yes	yes	799	0	0	0	no	yes	
571	water_orb	Water orb	no	yes	-1	0	453	0	no	yes	
572	cert_water_orb	Water orb	yes	yes	799	0	0	0	no	yes	
573	air_orb	Air orb	no	yes	-1	0	453	0	no	yes	
574	cert_air_orb	Air orb	yes	yes	799	0	0	0	no	yes	
575	earth_orb	Earth orb	no	yes	-1	0	453	0	no	yes	
576	cert_earth_orb	Earth orb	yes	yes	799	0	0	0	no	yes	
577	wizards_robe	Wizards robe	no	no	-1	0	907	0	no	yes	
578	cert_wizards_robe	Wizards robe	yes	no	799	0	0	0	no	yes	
579	bluewizhat	Wizards hat	no	no	-1	0	453	0	no	yes	
580	cert_bluewizhat	Wizards hat	yes	no	799	0	0	0	no	yes	
581	black_robe	Black robe	no	no	-1	0	907	0	no	yes	
582	cert_black_robe	Black robe	yes	no	799	0	0	0	no	yes	
583	bucket_bailing	Bailing bucket	no	yes	-1	0	1000	0	no	yes	
584	cert_bucket_bailing	Bailing bucket	yes	yes	799	0	0	0	no	yes	
585	bucket_bailingfull	Bailing bucket	no	yes	-1	0	5000	0	no	yes	
586	cert_bucket_bailingfull	Bailing bucket	yes	yes	799	0	0	0	no	yes	
587	orb_of_protection	Orb of protection	no	yes	-1	0	1000	0	no	no	
588	orbs_of_protection	Orb of protection	no	yes	-1	0	2000	0	no	no	
589	gnome_amulet	Gnome amulet	no	yes	-1	0	10	0	no	no	
590	tinderbox	Tinderbox	no	no	-1	0	35	0	no	yes	
591	cert_tinderbox	Tinderbox	yes	no	799	0	0	0	no	yes	
592	ashes	Ashes	no	no	-1	0	56	0	no	yes	
593	cert_ashes	Ashes	yes	no	799	0	0	0	no	yes	
594	torch_lit	Torch	no	yes	-1	0	500	0	no	yes	
595	cert_torch_lit	Torch	yes	yes	799	0	0	0	no	yes	
596	torch_unlit	Torch	no	yes	-1	0	500	0	no	yes	
597	cert_torch_unlit	Torch	yes	yes	799	0	0	0	no	yes	
598	unlitarrow	Unlit arrows	yes	yes	-1	0	16	0	no	no	
599	obj_599		no	no	-1	0	0	0	no	no	
600	book_of_astrology	Astrology book	no	yes	-1	0	3	0	no	no	
601	keep_key	Keep key	no	yes	-1	0	10	0	no	no	
602	lens_mould	Lens mould	no	yes	-1	0	1000	0	no	no	
603	lens	Lens	no	yes	-1	0	3	0	no	no	
604	zqboneshard	Bone shard	no	yes	-1	0	10	0	no	no	
605	zqbonekey	Bone key	no	yes	-1	0	10	0	no	no	
606	zqplaque	Stone-plaque	no	yes	-1	0	800	0	no	no	
607	zqberviriusscroll	Tattered scroll	no	yes	-1	0	20	0	no	no	
608	zqrashiliyiascroll	Crumpled scroll	no	yes	-1	0	20	0	no	no	
609	zqcorpse	Rashiliya corpse	no	yes	-1	0	300	0	no	no	
610	zqzadimusbones	Zadimus corpse	no	yes	-1	0	500	0	no	no	
611	zqcrystal	Locating crystal	no	yes	-1	0	907	0	no	no	
612	zqcrystal_blue	Locating crystal	no	yes	-1	0	907	0	no	no	
613	zqcrystal_red	Locating crystal	no	yes	-1	0	907	0	no	no	
614	zqcrystal_yellow	Locating crystal	no	yes	-1	0	907	0	no	no	
615	zqcrystal_white	Locating crystal	no	yes	-1	0	907	0	no	no	
616	zqdeadbeads	Beads of the dead	no	yes	-1	0	10	0	no	no	
617	fake_coins	Coins	no	yes	-1	0	2	0	no	no	
618	zqbonebeads	Bone beads	no	yes	-1	0	1	0	no	no	
619	paramayaticket	Paramaya ticket	no	yes	-1	0	4	0	no	yes	
620	cert_paramayaticket	Paramaya ticket	yes	yes	799	0	0	0	no	yes	
621	shiloshipticket	Ship ticket	no	yes	-1	0	4	0	no	yes	
622	cert_shiloshipticket	Ship ticket	yes	yes	799	0	0	0	no	yes	
623	zqbevsword	Sword pommel	no	yes	-1	0	85	0	no	no	
624	zqberviriusscroll2	Bervirius notes	no	yes	-1	0	20	0	no	no	
625	mosol_wampum_belt	Wampum belt	no	yes	-1	0	453	0	no	no	
626	gnome_boots_pink	Boots	no	yes	-1	0	340	0	no	yes	
627	cert_gnome_boots_pink	Boots	yes	yes	799	0	0	0	no	yes	
628	gnome_boots_green	Boots	no	yes	-1	0	340	0	no	yes	
629	cert_gnome_boots_green	Boots	yes	yes	799	0	0	0	no	yes	
630	gnome_boots_blue	Boots	no	yes	-1	0	340	0	no	yes	
631	cert_gnome_boots_blue	Boots	yes	yes	799	0	0	0	no	yes	
632	gnome_boots_cream	Boots	no	yes	-1	0	340	0	no	yes	
633	cert_gnome_boots_cream	Boots	yes	yes	799	0	0	0	no	yes	
634	gnome_boots_turquoise	Boots	no	yes	-1	0	340	0	no	yes	
635	cert_gnome_boots_turquoise	Boots	yes	yes	799	0	0	0	no	yes	
636	gnome_robetop_pink	Robe top	no	yes	-1	0	907	0	no	yes	
637	cert_gnome_robetop_pink	Robe top	yes	yes	799	0	0	0	no	yes	
638	gnome_robetop_green	Robe top	no	yes	-1	0	907	0	no	yes	
639	cert_gnome_robetop_green	Robe top	yes	yes	799	0	0	0	no	yes	
640	gnome_robetop_blue	Robe top	no	yes	-1	0	907	0	no	yes	
641	cert_gnome_robetop_blue	Robe top	yes	yes	799	0	0	0	no	yes	
642	gnome_robetop_cream	Robe top	no	yes	-1	0	907	0	no	yes	
643	cert_gnome_robetop_cream	Robe top	yes	yes	799	0	0	0	no	yes	
644	gnome_robetop_turquoise	Robe top	no	yes	-1	0	907	0	no	yes	
645	cert_gnome_robetop_turquoise	Robe top	yes	yes	799	0	0	0	no	yes	
646	gnome_robebottoms_pink	Robe bottoms	no	yes	-1	0	907	0	no	yes	
647	cert_gnome_robebottoms_pink	Robe bottoms	yes	yes	799	0	0	0	no	yes	
648	gnome_robebottoms_green	Robe bottoms	no	yes	-1	0	907	0	no	yes	
649	cert_gnome_robebottoms_green	Robe bottoms	yes	yes	799	0	0	0	no	yes	
650	gnome_robebottoms_blue	Robe bottoms	no	yes	-1	0	907	0	no	yes	
651	cert_gnome_robebottoms_blue	Robe bottoms	yes	yes	799	0	0	0	no	yes	
652	gnome_robebottoms_cream	Robe bottoms	no	yes	-1	0	907	0	no	yes	
653	cert_gnome_robebottoms_cream	Robe bottoms	yes	yes	799	0	0	0	no	yes	
654	gnome_robebottoms_turquoise	Robe bottoms	no	yes	-1	0	907	0	no	yes	
655	cert_gnome_robebottoms_turquoise	Robe bottoms	yes	yes	799	0	0	0	no	yes	
656	gnome_hat_pink	Hat	no	yes	-1	0	453	0	no	yes	
657	cert_gnome_hat_pink	Hat	yes	yes	799	0	0	0	no	yes	
658	gnome_hat_green	Hat	no	yes	-1	0	453	0	no	yes	
659	cert_gnome_hat_green	Hat	yes	yes	799	0	0	0	no	yes	
660	gnome_hat_blue	Hat	no	yes	-1	0	453	0	no	yes	
661	cert_gnome_hat_blue	Hat	yes	yes	799	0	0	0	no	yes	
662	gnome_hat_cream	Hat	no	yes	-1	0	453	0	no	yes	
663	cert_gnome_hat_cream	Hat	yes	yes	799	0	0	0	no	yes	
664	gnome_hat_turquoise	Hat	no	yes	-1	0	453	0	no	yes	
665	cert_gnome_hat_turquoise	Hat	yes	yes	799	0	0	0	no	yes	
666	knights_portrait	Portrait	no	no	-1	0	1360	0	no	no	
667	faladian_sword	Blurite sword	no	no	-1	0	1814	0	no	no	
668	blurite_ore	Blurite ore	no	no	-1	0	2267	0	no	no	
669	specimen_jar	Specimen jar	no	yes	-1	0	56	0	no	no	
670	specimen_brush	Specimen brush	no	yes	-1	0	56	0	no	no	
671	rock_sample1	Rock sample 1	no	yes	-1	0	85	0	no	no	
672	rock_sample2	Rock sample 2	no	yes	-1	0	85	0	no	no	
673	rock_sample3	Rock sample 3	no	yes	-1	0	85	0	no	no	
674	cracked_sample	Rock sample	no	yes	-1	0	85	0	no	no	
675	rockpick	Rock pick	no	yes	-1	0	56	0	no	no	
676	trowel	Trowel	no	yes	-1	0	56	0	no	no	
677	tray_empty	Panning tray	no	yes	-1	0	85	0	no	no	
678	tray_gold	Panning tray	no	yes	-1	0	141	0	no	no	
679	tray_mud	Panning tray	no	yes	-1	0	170	0	no	no	
680	nuggets	Nuggets	yes	yes	-1	0	113	0	no	no	
681	digtalisman	Talisman of zaros	no	yes	-1	0	85	0	no	no	
682	digplainletter	Unstamped letter	no	yes	-1	0	20	0	no	no	
683	recommendedletter	Stamped letter	no	yes	-1	0	20	0	no	no	
684	digsitebuckle	Belt buckle	no	yes	-1	0	1000	0	no	no	
685	old_boot	Old boot	no	yes	-1	0	56	0	no	no	
686	digsitesword	Rusty sword	no	yes	-1	0	2267	0	no	no	
687	digsitearrow	Broken arrow	no	yes	-1	0	15	0	no	no	
688	digsitebuttons	Buttons	no	yes	-1	0	1	0	no	no	
689	digsitestaff	Broken staff	no	yes	-1	0	1814	0	no	no	
690	digsiteglass	Broken glass	no	yes	-1	0	20	0	no	no	
691	level1certificate	Level 1 certificate	no	yes	-1	0	20	0	no	no	
692	level2certificate	Level 2 certificate	no	yes	-1	0	20	0	no	no	
693	level3certificate	Level 3 certificate	no	yes	-1	0	20	0	no	no	
694	digsitepottery	Ceramic remains	no	yes	-1	0	56	0	no	no	
695	old_tooth	Old tooth	no	yes	-1	0	1	0	no	no	
696	digexpertscroll	Invitation letter	no	yes	-1	0	20	0	no	no	
697	digsitearmour1	Damaged armour	no	yes	-1	0	7711	0	no	no	
698	digsitearmour2	Broken armour	no	yes	-1	0	7711	0	no	no	
699	zarosstonetablet	Stone tablet	no	yes	-1	0	800	0	no	no	
700	unidentified_powder	Chemical powder	no	yes	-1	0	28	0	no	no	
701	ammonium_nitrate	Ammonium nitrate	no	yes	-1	0	15	0	no	no	
702	unidentified_liquid	Unidentified liquid	no	yes	-1	0	25	0	no	no	
703	nitroglycerin	Nitroglycerin	no	yes	-1	0	25	0	no	no	
704	ground_charcoal	Ground charcoal	no	yes	-1	0	8	0	no	no	
705	precharcoalmixture	Mixed chemicals	no	yes	-1	0	30	0	no	no	
706	postcharcoalmixture	Mixed chemicals	no	yes	-1	0	35	0	no	no	
707	digcompound	Chemical compound	no	yes	-1	0	35	0	no	no	
708	arcenia_root	Arcenia root	no	yes	-1	0	10	0	no	no	
709	digchestkey	Chest key	no	yes	-1	0	10	0	no	no	
710	digsitevase	Vase	no	yes	-1	0	500	0	no	no	
711	digsitebook	Book on chemicals	no	yes	-1	0	510	0	no	no	
712	display_tea	Cup of tea	no	yes	-1	0	150	0	no	no	
713	obj_713		no	no	-1	0	0	0	no	no	
714	thkaramjamap	Radimus notes	no	yes	-1	0	20	0	no	no	
715	thkaramjamapcomp	Radimus notes	no	yes	-1	0	20	0	no	no	
716	bullroarer	Bull roarer	no	yes	-1	0	20	0	no	no	
717	scrawled_note1	Scrawled note	no	yes	-1	0	20	0	no	no	
718	scrawled_note2	A scribbled note	no	yes	-1	0	20	0	no	no	
719	scrawled_note3	Scrumpled note	no	yes	-1	0	20	0	no	no	
720	goldbowlpic	Sketch	no	yes	-1	0	20	0	no	no	
721	goldbowl_empty	Gold bowl	no	yes	-1	0	800	0	no	no	
722	goldbowlbless_empty	Blessed gold bowl	no	yes	-1	0	800	0	no	no	
723	goldbowl_water	Golden bowl	no	yes	-1	0	1000	0	no	no	
724	goldbowl_pure	Golden bowl	no	yes	-1	0	1000	0	no	no	
725	goldbowlbless_water	Golden bowl	no	yes	-1	0	1000	0	no	no	
726	goldbowlbless_pure	Golden bowl	no	yes	-1	0	1000	0	no	no	
727	reed_hollow	Hollow reed	no	yes	-1	0	12	0	no	yes	
728	cert_reed_hollow	Hollow reed	yes	yes	799	0	0	0	no	yes	
729	shamans_tome	Shamans tome	no	yes	-1	0	510	0	no	no	
730	book_of_binding	Book of binding	no	yes	-1	0	510	0	no	no	
731	vial_enchanted	Enchanted vial	no	yes	-1	0	10	0	no	no	
732	holy_water	Holy water	yes	yes	-1	0	907	0	no	no	
733	smashed_glass	Smashed glass	no	yes	-1	0	2	0	no	yes	
734	cert_smashed_glass	Smashed glass	yes	yes	799	0	0	0	no	yes	
735	yommiseeds	Yommi tree seeds	yes	yes	-1	0	1	0	no	no	
736	yommiseeds_germ	Yommi tree seeds	yes	yes	-1	0	1	0	no	no	
737	snakeweed_sol	Snakeweed mixture	no	yes	-1	0	25	0	no	no	
738	ardrigal_sol	Ardrigal mixture	no	yes	-1	0	25	0	no	no	
739	bravery_pot	Bravery potion	no	yes	-1	0	25	0	no	no	
