absX	absZ	level	id	name	debug	vislevel	att	def	str	hp	rng	mage	members	size	attackrange
2293	3175	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2294	3185	0	1198	Dire Wolf	direwolf	88	75	75	75	85	1	1	false	2	0
2295	3177	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2296	3159	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2296	3164	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2296	3176	0	1194	Rabbit	regicide_bunny2	2	1	1	1	5	1	1	false	1	0
2296	3187	0	1198	Dire Wolf	direwolf	88	75	75	75	85	1	1	false	2	0
2297	3175	0	1193	Rabbit	regicide_bunny1	2	1	1	1	5	1	1	false	1	0
2297	3176	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2247	3226	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2248	3225	0	1212	Willow the wisp	regicide_willothewisp2	0	1	1	1	1	1	1	false	1	0
2248	3227	0	1212	Willow the wisp	regicide_willothewisp2	0	1	1	1	1	1	1	false	1	0
2249	3227	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2249	3258	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2249	3260	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2250	3257	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2250	3259	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2251	3257	0	1212	Willow the wisp	regicide_willothewisp2	0	1	1	1	1	1	1	false	1	0
2251	3260	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2252	3261	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2253	3256	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2253	3259	0	1212	Willow the wisp	regicide_willothewisp2	0	1	1	1	1	1	1	false	1	0
2255	3216	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2259	3211	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2262	3210	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2262	3226	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2264	3225	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2266	3229	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2267	3223	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2267	3225	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2268	3224	0	1212	Willow the wisp	regicide_willothewisp2	0	1	1	1	1	1	1	false	1	0
2268	3227	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2268	3228	0	154	Butterfly	butterfly2	0	1	1	1	1	1	1	false	1	0
2269	3222	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2269	3224	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2270	3223	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2270	3226	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2271	3204	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2279	3219	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2291	3262	0	1212	Willow the wisp	regicide_willothewisp2	0	1	1	1	1	1	1	false	1	0
2294	3219	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2295	3250	0	1193	Rabbit	regicide_bunny1	2	1	1	1	5	1	1	false	1	0
2296	3206	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2296	3249	0	1194	Rabbit	regicide_bunny2	2	1	1	1	5	1	1	false	1	0
2296	3250	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2298	3201	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2298	3262	0	1211		regicide_willothewisp1	0	1	1	1	1	1	1	false	1	0
2242	3269	0	1185	Elven city guard	elf_city_guard	0	1	1	1	1	1	1	false	1	0
2299	3329	0	1185	Elven city guard	elf_city_guard	0	1	1	1	1	1	1	false	1	0
2270	4759	0	1070	Saba	death_hermit	0	1	1	1	1	1	1	false	1	0
2313	9853	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2315	9806	0	994	Nilhoof	upassdwarf1	0	1	1	1	1	1	1	false	1	0
2315	9851	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2318	9847	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2319	9852	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2322	9846	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2323	9804	0	995	Klank	upassdwarf2	0	1	1	1	1	1	1	false	1	0
2323	9843	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2323	9852	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2325	9799	0	996	Kamen	upassdwarf3	0	1	1	1	1	1	1	false	1	0
2326	9848	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2331	9852	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2333	9851	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2334	9853	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2335	9847	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2338	9844	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2338	9851	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2340	9848	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2341	9852	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2342	9840	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2342	9841	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2343	9849	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2345	9851	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2346	9854	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2347	9854	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2348	9843	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2311	9857	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2314	9862	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2315	9857	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2317	9867	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2320	9856	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2320	9859	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2323	9863	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2324	9856	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2324	9874	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2325	9859	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2325	9864	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2325	9867	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2328	9871	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2329	9856	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2329	9898	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2330	9859	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2330	9914	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2331	9857	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2332	9894	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2333	9858	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2334	9878	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2334	9887	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2334	9900	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2335	9868	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2336	9893	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2337	9856	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2337	9872	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2337	9888	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2337	9898	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2338	9862	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2338	9906	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2339	9875	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2339	9881	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2339	9893	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2339	9914	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2340	9860	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2341	9897	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2342	9857	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2342	9862	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2342	9866	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2344	9879	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2344	9905	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2345	9888	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2346	9856	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2346	9864	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2346	9873	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2346	9881	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2346	9890	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2346	9915	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2347	9856	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2347	9878	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2347	9887	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2347	9900	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2347	9916	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2348	9914	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2349	9894	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2349	9897	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2349	9899	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2349	9916	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2349	9918	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2350	9867	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2350	9875	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2350	9896	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2350	9911	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2351	9895	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2351	9896	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2351	9910	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2352	9856	0	140	Souless	souless	18	13	18	13	24	1	1	false	1	0
2352	9897	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2352	9899	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2352	9909	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2352	9914	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2353	9896	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2353	9899	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2353	9916	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2354	9878	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2354	9902	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2354	9903	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2354	9914	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2355	9902	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2355	9905	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2355	9907	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2355	9910	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2355	9911	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2356	9881	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2356	9909	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2356	9911	0	997	Kalrag	kalrag	89	78	78	78	78	1	1	false	3	0
2357	9885	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2357	9889	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2357	9902	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2357	9916	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2358	9902	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2358	9916	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2358	9918	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2359	9912	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2360	9879	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2360	9891	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2360	9911	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2360	9912	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2360	9914	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2361	9884	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2361	9906	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2361	9911	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2362	9894	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2362	9904	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2363	9905	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2363	9908	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2363	9910	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2363	9916	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2364	9897	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2364	9912	0	977	Blessed spider	blessed_spider	39	35	35	35	32	1	1	false	1	0
2364	9914	0	1004	Spider	upass_little_spider	1	1	1	1	2	1	1	false	1	0
2311	3271	0	1198	Dire Wolf	direwolf	88	75	75	75	85	1	1	false	2	0
2317	3271	0	1198	Dire Wolf	direwolf	88	75	75	75	85	1	1	false	2	0
2320	3266	0	1198	Dire Wolf	direwolf	88	75	75	75	85	1	1	false	2	0
2335	3276	0	1198	Dire Wolf	direwolf	88	75	75	75	85	1	1	false	2	0
2337	3311	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2337	3314	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2338	3310	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2339	3272	0	1198	Dire Wolf	direwolf	88	75	75	75	85	1	1	false	2	0
2339	3279	0	1198	Dire Wolf	direwolf	88	75	75	75	85	1	1	false	2	0
2341	3309	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2342	3311	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2343	3309	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2344	3318	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2345	3310	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2345	3312	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2350	3310	0	63	Deadly red spider	deadly_red_spider	34	30	30	25	35	1	1	false	1	0
2304	4587	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2305	4583	0	1194	Rabbit	regicide_bunny2	2	1	1	1	5	1	1	false	1	0
2305	4584	0	1194	Rabbit	regicide_bunny2	2	1	1	1	5	1	1	false	1	0
2306	4585	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2307	4582	0	1194	Rabbit	regicide_bunny2	2	1	1	1	5	1	1	false	1	0
2307	4583	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2307	4584	0	1194	Rabbit	regicide_bunny2	2	1	1	1	5	1	1	false	1	0
2307	4587	0	1194	Rabbit	regicide_bunny2	2	1	1	1	5	1	1	false	1	0
2308	4581	0	154	Butterfly	butterfly2	0	1	1	1	1	1	1	false	1	0
2308	4583	0	1193	Rabbit	regicide_bunny1	2	1	1	1	5	1	1	false	1	0
2309	4582	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2309	4584	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2312	4556	0	1200	Tyras guard	regicide_old_camp_guard	110	85	100	95	110	1	1	false	1	0
2312	4560	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
2313	4560	0	1017	Chicken	chicken_brown	1	1	1	1	3	1	1	false	1	0
2314	4556	0	1200	Tyras guard	regicide_old_camp_guard	110	85	100	95	110	1	1	false	1	0
2314	4561	0	41	Chicken	chicken	1	1	1	1	3	1	1	false	1	0
2316	4556	0	1200	Tyras guard	regicide_old_camp_guard	110	85	100	95	110	1	1	false	1	0
2318	4588	0	155	Butterfly	butterfly_bluemorpo	0	1	1	1	1	1	1	false	1	0
2321	4595	0	154	Butterfly	butterfly2	0	1	1	1	1	1	1	false	1	0
2322	4566	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2324	4592	0	154	Butterfly	butterfly2	0	1	1	1	1	1	1	false	1	0
2324	4599	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2325	4597	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2326	4589	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2326	4595	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2327	4591	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2327	4595	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2328	4589	0	154	Butterfly	butterfly2	0	1	1	1	1	1	1	false	1	0
2328	4593	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2328	4596	0	154	Butterfly	butterfly2	0	1	1	1	1	1	1	false	1	0
2329	4593	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2331	4597	0	154	Butterfly	butterfly2	0	1	1	1	1	1	1	false	1	0
2332	4588	0	153	Butterfly	butterfly	0	1	1	1	1	1	1	false	1	0
2334	4604	0	1194	Rabbit	regicide_bunny2	2	1	1	1	5	1	1	false	1	0
2334	4606	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2336	4603	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2343	4579	0	1195	Grizzly bear	regicide_darkbear	24	40	35	36	35	1	1	false	2	0
2344	4596	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2345	4579	0	1196	Grizzly bear cub	regicide_darkbear_cub1	19	30	25	26	35	1	1	false	2	0
2345	4598	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2348	4566	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2350	4549	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2357	4546	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2359	4589	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2362	4577	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2364	4563	0	157	Butterfly	butterfly_viceroy	0	1	1	1	1	1	1	false	1	0
2364	4573	0	1192	Rabbit	regicide_rabbit	2	1	1	1	5	1	1	false	1	0
2369	9449	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2371	9423	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2371	9467	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2374	9460	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2380	9456	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2381	9435	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2381	9447	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2383	9431	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2385	9466	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2386	9451	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2388	9468	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2389	9424	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2391	9458	0	489	Goblin guard	goblin_guard	42	32	37	37	43	1	1	false	1	0
2397	9410	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2397	9430	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2399	9446	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2399	9457	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2401	9452	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2403	9420	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2403	9467	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2406	9411	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2407	9424	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2408	9433	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2412	9454	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2413	9444	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2413	9466	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2415	9423	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2418	9454	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2423	9409	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2423	9423	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2423	9438	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2423	9446	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2423	9456	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2425	9467	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2426	9411	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2427	9467	0	100	Goblin	goblin	2	1	1	1	5	1	1	false	1	0
2396	9595	0	986	Boulder	boulder_upass	0	1	1	1	1	1	1	false	2	0
2370	9640	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2370	9641	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2370	9642	0	978	Blessed Giant rat	blessed_giantrat	9	5	1	1	30	1	1	false	2	0
2371	9611	0	90	Skeleton	skeleton_unarmed	25	24	24	24	17	1	1	false	1	0
2372	9606	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2372	9640	0	978	Blessed Giant rat	blessed_giantrat	9	5	1	1	30	1	1	false	2	0
2372	9642	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2372	9643	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2373	9630	0	78	Giant bat	bat	27	22	22	22	32	1	1	true	2	0
2374	9635	0	78	Giant bat	bat	27	22	22	22	32	1	1	true	2	0
2375	9609	0	90	Skeleton	skeleton_unarmed	25	24	24	24	17	1	1	false	1	0
2377	9657	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2379	9630	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2379	9638	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2380	9609	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2380	9659	0	985	Slave	cave_slave7	0	1	1	1	1	1	1	false	1	0
2381	9619	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2381	9654	0	984	Slave	cave_slave6	0	1	1	1	1	1	1	false	1	0
2381	9655	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2382	9653	0	984	Slave	cave_slave6	0	1	1	1	1	1	1	false	1	0
2383	9605	0	92	Skeleton	skeleton_armed	22	15	17	18	29	1	1	false	1	0
2383	9619	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2384	9619	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2384	9640	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2384	9655	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2384	9659	0	983	Slave	cave_slave5	0	1	1	1	1	1	1	false	1	0
2385	9624	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2385	9657	0	983	Slave	cave_slave5	0	1	1	1	1	1	1	false	1	0
2386	9619	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2387	9653	0	982	Slave	cave_slave4	0	1	1	1	1	1	1	false	1	0
2389	9658	0	981	Slave	cave_slave3	0	1	1	1	1	1	1	false	1	0
2390	9620	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2391	9618	0	978	Blessed Giant rat	blessed_giantrat	9	5	1	1	30	1	1	false	2	0
2391	9655	0	102	Goblin	goblin_helmet	13	12	7	13	16	1	1	false	1	0
2392	9653	0	979	Slave	cave_slave1	0	1	1	1	1	1	1	false	1	0
2392	9656	0	101	Goblin	goblin_armed	5	3	4	1	12	1	1	false	1	0
2392	9659	0	980	Slave	cave_slave2	0	1	1	1	1	1	1	false	1	0
2393	9618	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2394	9639	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2394	9658	0	980	Slave	cave_slave2	0	1	1	1	1	1	1	false	1	0
2395	9619	0	47	Rat	rat	1	1	1	1	2	1	1	false	1	0
2396	9611	0	90	Skeleton	skeleton_unarmed	25	24	24	24	17	1	1	false	1	0
